galactic-gunners-founder-local  | 127.0.0.1 - - [24/Aug/2026:00:03:17 +0000] "GET / HTTP/1.1" 200 2166 "-" "Wget" "-"
galactic-gunners-founder-local  | 127.0.0.1 - - [24/Aug/2026:00:03:27 +0000] "GET / HTTP/1.1" 200 2166 "-" "Wget" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET / HTTP/1.1" 200 2166 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/css/style.css HTTP/1.1" 200 1096 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/utils/gg_align_grid.js HTTP/1.1" 200 2182 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/utils/gg_align.js HTTP/1.1" 200 1039 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/phaser.js HTTP/1.1" 200 5784751 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/utils/gg_ui_group.js HTTP/1.1" 200 975 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/controller.js HTTP/1.1" 200 2008 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/gg_runtime.js HTTP/1.1" 200 13499 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/preloader.js HTTP/1.1" 200 8046 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/entities.js HTTP/1.1" 200 9066 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/mainmenu.js HTTP/1.1" 200 10172 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/info.js HTTP/1.1" 200 6980 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/level2.js HTTP/1.1" 200 55381 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/js/level1.js HTTP/1.1" 200 53514 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
