source_package,source_path,source_sha256,canonical_path,canonical_sha256,asset_id,disposition,size_bytes
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/PROVENANCE/SHA256_MANIFEST.json,E147B67F79930C70F9243BADD8708060011C2EF9A9EAC66B1AC85A5011681411,assets/source_evidence/fonts/display_v1.3/source_package/PROVENANCE/SHA256_MANIFEST.json,E147B67F79930C70F9243BADD8708060011C2EF9A9EAC66B1AC85A5011681411,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-PROVENANCE-SHA256-MANIFEST,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,12663
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/README.md,360922C68D9A971E840EF5DDCEF548D31C6BD4B703F595D225DDD98CA9767764,assets/source_evidence/fonts/display_v1.3/source_package/README.md,360922C68D9A971E840EF5DDCEF548D31C6BD4B703F595D225DDD98CA9767764,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-README,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,995
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/AUTHORITY/GalacticGunnersDisplay-Specimen-v1.3.png,CF816A20C97FFC2BA7E693D4BD8ADD47627F14B806047CCC1279D9BF850FA520,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/AUTHORITY/GalacticGunnersDisplay-Specimen-v1.3.png,CF816A20C97FFC2BA7E693D4BD8ADD47627F14B806047CCC1279D9BF850FA520,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-AUTHORITY-GALACTICGUNNERSDISPLAY-SPECIM,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2833379
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/0.png,18C365EDDF1A8061A5901FEEC9ACD26A05F5B535C2B53B95C0FFF7AD57A2845C,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/0.png,18C365EDDF1A8061A5901FEEC9ACD26A05F5B535C2B53B95C0FFF7AD57A2845C,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-0,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2353
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/1.png,D7B22E871DE9D5F4D9F7782DD4352C82AA8388D34FAAF282939C2F47A317FEDA,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/1.png,D7B22E871DE9D5F4D9F7782DD4352C82AA8388D34FAAF282939C2F47A317FEDA,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-1,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2067
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/2.png,47E6B10063A6C8A0D161F02D649E2AC9B405D3F988A29F9411568101DAC54AC4,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/2.png,47E6B10063A6C8A0D161F02D649E2AC9B405D3F988A29F9411568101DAC54AC4,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-2,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2334
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/3.png,8FD6507B43105A6D253E423B31A91EA0A9BB78B729B963C4D37AEDE5E3A9A3EE,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/3.png,8FD6507B43105A6D253E423B31A91EA0A9BB78B729B963C4D37AEDE5E3A9A3EE,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-3,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2182
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/4.png,024AD09AA10803F7CDF723A1782DCB7EB67F8A7A55AB183F86E14E6436E3EE76,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/4.png,024AD09AA10803F7CDF723A1782DCB7EB67F8A7A55AB183F86E14E6436E3EE76,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-4,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2360
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/5.png,CFE5E91599578569FF426211A3F231F928CB4AF90BCCA3FC01A2419E20E6EA76,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/5.png,CFE5E91599578569FF426211A3F231F928CB4AF90BCCA3FC01A2419E20E6EA76,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-5,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2209
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/6.png,45E16F476422644E20359E6C1829719D1A4E4008C046AD3D207C428204E3E00A,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/6.png,45E16F476422644E20359E6C1829719D1A4E4008C046AD3D207C428204E3E00A,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-6,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2373
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/7.png,77BA2EDE01557B5A3868BE34885BA4673B71A97ADD2F927F65997ADF0804FFA3,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/7.png,77BA2EDE01557B5A3868BE34885BA4673B71A97ADD2F927F65997ADF0804FFA3,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-7,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2297
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/8.png,FAD55BB00235F2C38BF6BCB75D027E3DBE690E113DEF55D49FB8DAB90305976A,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/8.png,FAD55BB00235F2C38BF6BCB75D027E3DBE690E113DEF55D49FB8DAB90305976A,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-8,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2397
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/9.png,1420443EA78C200D05480C19C5195F41FC3A32F09C29EB371C8E29D7DB6B338F,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/9.png,1420443EA78C200D05480C19C5195F41FC3A32F09C29EB371C8E29D7DB6B338F,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-9,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2431
GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunnersDisplay_v1.3_PRODUCTION_COMPLETE/GalacticGunnersDisplay_v1.3_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/A.png,8ECED2FFB4E939FF8DCEBCF1AE3C26BC52A8657F8EF0874680754BA3912CDC44,assets/source_evidence/fonts/display_v1.3/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/A.png,8ECED2FFB4E939FF8DCEBCF1AE3C26BC52A8657F8EF0874680754BA3912CDC44,GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-DISPLAY-V1-3-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-A,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,2555
