old_source_path,old_filename,new_canonical_path,new_filename,source_sha256,canonical_sha256,disposition,reason,registered_date
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/6.png,6.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/6.png,6.png,45E16F476422644E20359E6C1829719D1A4E4008C046AD3D207C428204E3E00A,45E16F476422644E20359E6C1829719D1A4E4008C046AD3D207C428204E3E00A,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/7.png,7.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/7.png,7.png,77BA2EDE01557B5A3868BE34885BA4673B71A97ADD2F927F65997ADF0804FFA3,77BA2EDE01557B5A3868BE34885BA4673B71A97ADD2F927F65997ADF0804FFA3,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/8.png,8.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/8.png,8.png,FAD55BB00235F2C38BF6BCB75D027E3DBE690E113DEF55D49FB8DAB90305976A,FAD55BB00235F2C38BF6BCB75D027E3DBE690E113DEF55D49FB8DAB90305976A,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/9.png,9.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/9.png,9.png,1420443EA78C200D05480C19C5195F41FC3A32F09C29EB371C8E29D7DB6B338F,1420443EA78C200D05480C19C5195F41FC3A32F09C29EB371C8E29D7DB6B338F,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/A.png,A.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/A.png,A.png,8ECED2FFB4E939FF8DCEBCF1AE3C26BC52A8657F8EF0874680754BA3912CDC44,8ECED2FFB4E939FF8DCEBCF1AE3C26BC52A8657F8EF0874680754BA3912CDC44,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/B.png,B.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/B.png,B.png,CB206DC017B61CC6A5C284D461172F9C55710510CF1F68A7FF704794E0E98BC2,CB206DC017B61CC6A5C284D461172F9C55710510CF1F68A7FF704794E0E98BC2,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/C.png,C.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/C.png,C.png,84317D96528F23EDD9A2BD523CE8031871366D8388F9010C62B980942E43AE4B,84317D96528F23EDD9A2BD523CE8031871366D8388F9010C62B980942E43AE4B,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/D.png,D.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/D.png,D.png,A6828EEA009F53F3CF4A148847B15B8FF31291836ACDFA34EDE71DE929CC8064,A6828EEA009F53F3CF4A148847B15B8FF31291836ACDFA34EDE71DE929CC8064,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/E.png,E.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/E.png,E.png,BF397EC312A8665D4F7ECC12686393FF25B49C21A828D1182D0DE102E3D801FE,BF397EC312A8665D4F7ECC12686393FF25B49C21A828D1182D0DE102E3D801FE,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/F.png,F.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/F.png,F.png,DCED94C6063B91177B72B9E98D8BA414DD2962AC6A54E4D0554BFD5869A43C96,DCED94C6063B91177B72B9E98D8BA414DD2962AC6A54E4D0554BFD5869A43C96,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
